Código CNH,Nombre,Comunidad Autónoma,Provincia,Municipio,Dirección,Código Postal,Teléfono,Telefax,Número de camas instaladas,Dependencia Patrimonial,Dependencia Funcional,Finalidad Asistencial,Observaciones,Concierto,Acreditación Docente,lat,lon
170118,HOSPITAL DE CAMPDEVÀNOL,CATALUÑA,GIRONA,Campdevànol,"CT DE GOMBREN, 20",17530,972730028.0,972730223.0,80.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,NO,42.2226507,2.1669298850342122
330138,HOSPITAL CARMEN Y SEVERO OCHOA,PPDO. DE ASTURIAS,ASTURIAS,Cangas del Narcea,"SIENRA, 11",33800,985812346.0,985812236.0,103.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS-SESPA,GENERAL,,NO,NO,28.9552185,-13.6497698
300130,CLÍNICA DOCTOR BERNAL S.L.,REGIÓN DE MURCIA,MURCIA,Caravaca de la Cruz,"DR. ROBLES, S/N",30400,968705541.0,968707914.0,39.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
300124,HOSPITAL COMARCAL DEL NOROESTE,REGIÓN DE MURCIA,MURCIA,Caravaca de la Cruz,"AV. MIGUEL ESPINOSA, 1",30400,968709100.0,968707219.0,103.0,SEGURIDAD SOCIAL,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,38.1037408,-1.8673701029918535
460333,HOSPITAL NISA AGUAS VIVAS,COMUNIDAD VALENCIANA,VALENCIA,Carcaixent,"URBANIZACIÓN DE LA VALL D'AIGUES VIVES, S/N",46792,962588800.0,962975016.0,96.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,39.088194900000005,-0.3550081654888988
460415,UNIDAD DE DESINTOXICACIÓN HOSPITALARIA,COMUNIDAD VALENCIANA,VALENCIA,Carcaixent,"CARRETERA ALZIRA-TAVERNES DE V. CV50, KM 11",46740,962588800.0,,16.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,OTROS MONOGRÁFICOS,,NO,NO,,
370074,HOSPITAL LOS MONTALVOS,CASTILLA Y LEÓN,SALAMANCA,Carrascal de Barregas,"CARRETERA CIUDAD RODRIGO, S/N",37192,923330163.0,923330418.0,0.0,COMUNIDAD AUTÓNOMA,SANIDAD CASTILLA Y LEÓN-SACYL,GENERAL,,NO,NO,40.92633695,-5.740990357695376
300145,HOSPITAL SANTA MARÍA DEL ROSELL,REGIÓN DE MURCIA,MURCIA,Cartagena,"Pº ALFONSO XIII, 61",30203,968325000.0,968504296.0,0.0,SEGURIDAD SOCIAL,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,,
300161,SANTO Y REAL HOSPITAL DE CARIDAD,REGIÓN DE MURCIA,MURCIA,Cartagena,CAMINO BARRIO PERAL S/N (LOS BARREROS),30310,968510300.0,968510300.0,154.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,37.62743585,-0.9939015467933054
300177,HOSPITAL NUESTRA SEÑORA DEL PERPETUO SOCORRO,REGIÓN DE MURCIA,MURCIA,Cartagena,"SEBASTIÁN FERINGAN, 12",30205,968510500.0,968536976.0,214.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MÉDICO-QUIRÚRGICO,,SI,NO,,
300340,RESIDENCIA LOS ALMENDROS,REGIÓN DE MURCIA,MURCIA,Cartagena,"PARAJE LOS PINOS, S/N (PERÍN)",30396,968168716.0,968538054.0,60.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,37.6287235,-1.0661091751280591
300384,HOSPITAL C.M.V. CARIDAD CARTAGENA,REGIÓN DE MURCIA,MURCIA,Cartagena,CALLE JORGE JUAN Nº30,30204,968506666.0,868091856.0,40.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,MÉDICO-QUIRÚRGICO,,SI,NO,,
300362,HOSPITAL GENERAL UNIVERSITARIO SANTA LUCIA,REGIÓN DE MURCIA,MURCIA,Cartagena,"MEZQUITA, S/N. PARAJE LOS ARCOS. BARRIO DE SANTA LUCÍA",30202,968128600.0,,0.0,COMUNIDAD AUTÓNOMA,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,37.6017877,-0.9615991572862557
300373,HOSPITAL PERPETUO SOCORRO ALAMEDA,REGIÓN DE MURCIA,MURCIA,Cartagena,ALAMEDA DE SAN ANTON Nº 6,30205,968115055.0,968527154.0,93.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,42.1446274,-0.407067
300351,COMPLEJO HOSPITALARIO UNIVERSITARIO DE CARTAGENA,REGIÓN DE MURCIA,MURCIA,Cartagena,"Pº ALFONSO XIII, 61",30203,968128600.0,,691.0,SEGURIDAD SOCIAL,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,,
290517,HOSPITAL VALLE DEL GUADALHORCE DE CÁRTAMA,ANDALUCÍA,MALAGA,Cártama,"AUTOVÍA A-357 MÁLAGA-CAMPANILLAS, KM. 49",29570,951291105.0,,0.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,36.7218449,-4.6710606
410375,HOSPITAL NISA SEVILLA-ALJARAFE,ANDALUCÍA,SEVILLA,Castilleja de la Cuesta,"AVDA. PLACIDO FERNANDEZ VIAGAS, S/N",41950,954464000.0,954161503.0,148.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
150341,HOSPITAL VIRXE DA XUNQUEIRA (*),GALICIA,A CORUÑA,Cee,"ALCALDE PEPE SANCHEZ, 7",15270,981706010.0,981706198.0,74.0,COMUNIDAD AUTÓNOMA,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,RM compartida (3 unidades móviles RM),NO,NO,42.953682549999996,-9.19137737985391
300196,FUNDACION HOSPITAL REAL PIEDAD,REGIÓN DE MURCIA,MURCIA,Cehegín,"PZA DEL MESONCICO, 3 Y MAYOR, 22",30430,968741156.0,968741246.0,40.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,SI,NO,,
280761,HOSPITAL DE LA FUENFRÍA,MADRID,MADRID,Cercedilla,"CTRA. DE LAS DEHESAS, S/N",28470,918520300.0,918521567.0,192.0,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GERIATRÍA Y/O LARGA ESTANCIA,,NO,SI,40.760619250000005,-4.074074538461158
110248,HOSPITAL VIAMED BAHÍA DE CÁDIZ,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,"AYALA, 2",11130,956533333.0,956409057.0,46.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,36.4208846,-6.1500839
110260,HOSPITAL VIAMED NOVO SANCTI PETRI,ANDALUCÍA,CÁDIZ,Chiclana de la Frontera,"URB. NOVO SANCTI PETRI, S/N",11130,956495000.0,956498415.0,37.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
280783,CENTRO SAN JUAN DE DIOS,MADRID,MADRID,Ciempozuelos,"AV. DE SAN JUAN DE DIOS, 1",28350,918930001.0,918932868.0,339.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,SI,SI,40.161784100000006,-3.6143526451763694
280777,HH. HH. SGDO. C. DE JESÚS. COMPLEJO ASISTENCIAL BENITO MENNI,MADRID,MADRID,Ciempozuelos,"JARDINES, 1",28350,918930150.0,918930175.0,318.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,SI,NO,,
300281,HOSPITAL DE LA VEGA LORENZO GUIRAO,REGIÓN DE MURCIA,MURCIA,Cieza,"CTRA. DE ABARÁN, S/N",30530,968775550.0,968775563.0,124.0,COMUNIDAD AUTÓNOMA,SERVICIO MURCIANO DE SALUD,GENERAL,,NO,SI,38.2295323,-1.4090223094965109
70244,CLÍNICA JUANEDA MENORCA,ILLES BALEARS,ILLES BALEARS,Ciutadella de Menorca,"CANONGE MOLL, S/N",7760,971480505.0,971480506.0,41.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,40.0048071,3.8418321
330143,HOSPITAL COMARCAL DE JARRIO,PPDO. DE ASTURIAS,ASTURIAS,Coaña,JARRIO,33719,985639300.0,985473367.0,105.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS-SESPA,GENERAL,,NO,SI,43.5447646,-6.746879
281359,HOSPITAL GENERAL DE VILLALBA,MADRID,MADRID,Collado Villalba,CARRETERA DE ALPEDRETE A MORALZARZAL M-608 KM 41,28400,910908102.0,910908122.0,209.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,NO,,
410397,HOSPITAL DE ALTA RESOLUCIÓN SIERRA NORTE,ANDALUCÍA,SEVILLA,Constantina,"DR. LARRAURI, S/N",41450,955889037.0,955889110.0,8.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,,
100041,HOSPITAL CIUDAD DE CORIA,EXTREMADURA,CÁCERES,Coria,"CERVANTES, 75",10800,927149200.0,927501898.0,103.0,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,GENERAL,,NO,NO,39.9910684,-6.5422559176337
81717,CENTRE SOCIOSANITARI SARQUAVITAE SANT JORDI,CATALUÑA,BARCELONA,Cornellà de Llobregat,"CT SANT JOAN DESPÍ, 60",8940,934752690.0,934709762.0,51.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
281269,HOSPITAL UNIVERSITARIO DEL HENARES,MADRID,MADRID,Coslada,AV. MARIE CURIE S/N,28822,911912000.0,911912288.0,243.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,,
280796,HOSPITAL MONOGRÁFICO ASEPEYO DE TRAUMAT. CIRUGÍA Y REHABILITACIÓN,MADRID,MADRID,Coslada,"JOAQUÍN DE CÁRDENAS, 2",28823,916735011.0,916276204.0,133.0,MATEP,MATEP,TRAUMATOLOGÍA Y/O REHABILITACIÓN,,NO,SI,,
30351,HOSPITAL LA PEDRERA,COMUNIDAD VALENCIANA,ALICANTE,Dénia,"PARTIDA PLANA D'EST, 4",3700,966467170.0,966467287.0,107.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,38.8280244,0.09628981673504239
30128,HOSPITAL SAN CARLOS DE DENIA GRUPO HLA,COMUNIDAD VALENCIANA,ALICANTE,Dénia,"PARTIDA MADRIGUERES SUD, 8",3700,965781550.0,965789172.0,31.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
30340,HOSPITAL DE DENIA,COMUNIDAD VALENCIANA,ALICANTE,Dénia,"PARTIDA BENIADLÀ, S/N",3700,966429000.0,966427986.0,266.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,Concesión Administrativa a Entidad Privada,NO,SI,38.8325999,0.0579653
60093,HOSPITAL DON BENITO-VILLANUEVA DE LA SERENA,EXTREMADURA,BADAJOZ,Don Benito,"CTRA. DON BENITO-VILLANUEVA DE LA SERENA, KM. 3",6400,924386800.0,924386801.0,0.0,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,GENERAL,,NO,SI,38.963206,-5.827535830537997
60297,HOSPITAL PARQUE VEGAS ALTAS,EXTREMADURA,BADAJOZ,Don Benito,AVDA. MADRID 12,6400,924805050.0,924812690.0,21.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
60253,COMPLEJO H. DON BENITO-VVA DE LA SERENA,EXTREMADURA,BADAJOZ,Don Benito,"AVDA. ALONSO MARTÍN, 8",6400,924382800.0,924386801.0,320.0,COMUNIDAD AUTÓNOMA,SERVICIO EXTREMEÑO DE SALUD-SES,GENERAL,,NO,SI,,
410233,HOSPITAL SAN AGUSTÍN,ANDALUCÍA,SEVILLA,Dos Hermanas,"PROLONGACIÓN DOCTOR FLEMING, SECTOR 13, S/N",41703,955050570.0,955050578.0,93.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,43.551953,-5.9357555
410432,CLÍNICA DE SALUD MENTAL MIGUEL DE MAÑARA,ANDALUCÍA,SEVILLA,Dos Hermanas,"C/ HERMANOS DE LA CRUZ BLANCA, 1 (MONTEQUINTO)",41089,954127033.0,,18.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
410419,HOSPITAL DE ALTA RESOLUCIÓN DE ÉCIJA,ANDALUCÍA,SEVILLA,Écija,"AV. DOCTOR SÁNCHEZ MALO, 73",41400,,,38.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,37.5323492,-5.092120534726387
70201,"POLICLÍNICA NUESTRA SEÑORA DEL ROSARIO, S.A.",ILLES BALEARS,ILLES BALEARS,Eivissa,"VÍA ROMANA, S/N",7800,971301916.0,971301756.0,70.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,,
70197,HOSPITAL RESIDENCIA ASISTIDA CAS SERRES,ILLES BALEARS,ILLES BALEARS,Eivissa,"COSME VIDAL LLASER, 27. BARRIO CAS SERRES",7800,971392960.0,971392999.0,5.0,DIPUTACIÓN O CABILDO,DIPUTACIÓN O CABILDO,OTRA FINALIDAD,,SI,NO,,
70184,HOSPITAL CAN MISSES,ILLES BALEARS,ILLES BALEARS,Eivissa,"CORONA, S/N",7800,971397000.0,971397121.0,245.0,SEGURIDAD SOCIAL,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,SI,38.9165292,1.4185996487433037
500200,CENTRO SANITARIO CINCO VILLAS,ARAGÓN,ZARAGOZA,Ejea de los Caballeros,"ANTONIO MACHADO, S/N",50600,976677978.0,976677972.0,32.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,OTRA FINALIDAD,,NO,NO,,
40118,HOSPITAL DE PONIENTE,ANDALUCÍA,ALMERÍA,"Ejido, El","CRTA. DE ALMERIMAR, S/N",4700,950022568.0,950022602.0,273.0,COMUNIDAD AUTÓNOMA,SERVICIO ANDALUZ DE SALUD,GENERAL,,NO,NO,36.75324005,-2.803197833170879
30373,HOSPITAL UNIVERSITARIO VINALOPO,COMUNIDAD VALENCIANA,ALICANTE,Elche/Elx,"TONICO SANSANO MORA, 14",3293,966679800.0,966632102.0,214.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,Concesión Administrativa a Entidad Privada,NO,NO,,
30384,HOSPITAL IMED ELCHE,COMUNIDAD VALENCIANA,ALICANTE,Elche/Elx,"CALLE MAX PLANCK, S/N",3203,966915151.0,966651341.0,98.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,SI,NO,38.28806295,-0.6163641948075638
30152,HOSPITAL GENERAL UNIVERSITARIO DE ELCHE,COMUNIDAD VALENCIANA,ALICANTE,Elche/Elx,"CAMÍ ALMAZARA, 11",3203,966616900.0,966616707.0,492.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,38.259783850000005,-0.6854274803056539
30165,HOSPITAL GENERAL UNIVERSITARIO DE ELDA-VIRGEN DE LA SALUD,COMUNIDAD VALENCIANA,ALICANTE,Elda,"CARRETERA SAX, S/N",3600,966989000.0,965398173.0,513.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,,
480305,HOSPITAL QUIRONSALUD BIZKAIA,PAÍS VASCO,VIZCAYA,Erandio,"CARRETERA LEIOA-UNBE, 33 BIS",48950,902445595.0,944898001.0,110.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,SI,,
82167,CLÍNICA DIAGONAL,CATALUÑA,BARCELONA,Esplugues de Llobregat,"CR SANT MATEU, 24",8950,932053213.0,932806280.0,98.0,OTRO PRIVADO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,41.3789337,2.0977213429884434
80728,CLÍNICA NOSTRA SENYORA DE GUADALUPE,CATALUÑA,BARCELONA,Esplugues de Llobregat,"CR FRANCESC MORAGAS, 2",8950,934702970.0,933712306.0,159.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
81784,CENTRE SOCIOSANITARI D'ESPLUGUES,CATALUÑA,BARCELONA,Esplugues de Llobregat,"VI AUGUSTA, 66-70",8950,936406350.0,936520051.0,131.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
80713,HOSPITAL DE SANT JOAN DE DÉU.,CATALUÑA,BARCELONA,Esplugues de Llobregat,"CR SANT JOAN DE DÉU, 2",8950,932804000.0,932033959.0,401.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),MATERNO-INFANTIL,,,NO,41.60070025,0.6349327932526239
310121,HOSPITAL GARCÍA ORCOYEN,C. FORAL DE NAVARRA,NAVARRA,Estella-Lizarra,"SANTA SORIA, 22",31200,848435000.0,848435003.0,93.0,COMUNIDAD AUTÓNOMA,SERVICIO NAVARRO DE SALUD-OSASUNBIDEA,GENERAL,,NO,NO,42.6833382,-2.038908569819049
290382,HOSPITEN ESTEPONA,ANDALUCÍA,MALAGA,Estepona,"CRTRA. NACIONAL 340, KM 162. PARTIDO DE VELERÍN",29680,952760600.0,952808546.0,74.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,36.4528445,-5.084240206546877
290450,CENYT HOSPITAL,ANDALUCÍA,MALAGA,Estepona,"AVDA. ANDALUCÍA, 4",29680,952808100.0,,10.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,36.4280837,-5.1384924
150130,COMPLEXO HOSPITALARIO UNIVERSITARIO DE FERROL,GALICIA,A CORUÑA,Ferrol,"RESIDENCIA, S/N",15405,981334000.0,981334015.0,457.0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
150177,HOSPITAL JUAN CARDONA,GALICIA,A CORUÑA,Ferrol,"PARDO BAZAN, S/N",15406,981312500.0,981326604.0,150.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,NO,41.9142758,1.68133
150145,HOSPITAL UNIVERSITARIO ARQUITECTO MARCIDE,GALICIA,A CORUÑA,Ferrol,"RESIDENCIA, S/N",15405,981334000.0,981334015.0,0.0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
150183,HOSPITAL NAVAL,GALICIA,A CORUÑA,Ferrol,"PEGA (A), S/N",15405,981339759.0,,0.0,SEGURIDAD SOCIAL,SERVICIO GALLEGO DE SALUD-SERGAS,GENERAL,,NO,SI,,
170123,HOSPITAL DE FIGUERES,CATALUÑA,GIRONA,Figueres,"RD RECTOR AROLAS, S/N",17600,972501400.0,972670313.0,168.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,42.26832159999999,2.9537614147690485
170288,CENTRE SOCIOSANITARI BERNAT JAUME,CATALUÑA,GIRONA,Figueres,"RD RECTOR AROLAS, S/N",17600,972501400.0,,121.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,,
170139,CLÍNICA SANTA CREU,CATALUÑA,GIRONA,Figueres,"CR PERE III,, 41",17600,972503650.0,972503931.0,35.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,42.261952699999995,2.961817527479869
70366,HOSPITAL DE FORMENTERA,ILLES BALEARS,ILLES BALEARS,Formentera,"VENDA DES BROLLS, S/N",7860,971321212.0,971321280.0,12.0,COMUNIDAD AUTÓNOMA,SERVEI DE SALUT DE LES ILLES BALEARS- IB-SALUT,GENERAL,,NO,NO,38.7063909,1.4335265588311943
220105,CENTRO SANITARIO BAJO CINCA-BAIX CINCA,ARAGÓN,HUESCA,Fraga,"HERMANA ANDRESA, 2",22520,974474545.0,974471065.0,20.0,COMUNIDAD AUTÓNOMA,SERVICIO ARAGONÉS DE SALUD-SALUD,OTRA FINALIDAD,,NO,NO,41.52425085,0.34055643472910846
281146,HOSPITAL UNIVERSITARIO DE FUENLABRADA,MADRID,MADRID,Fuenlabrada,"CAMINO DEL MOLINO, 2",28942,916006000.0,916006701.0,406.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,40.2870798,-3.8159212878634223
480209,HOSPITAL GALDAKAO-USANSOLO,PAÍS VASCO,VIZCAYA,Galdakao,"BARRIO LABEAGA, 46A",48960,944007000.0,944007132.0,464.0,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,GENERAL,,NO,SI,43.2185696,-2.818861
460207,HOSPITAL FRANCESC DE BORJA DE GANDIA,COMUNIDAD VALENCIANA,VALENCIA,Gandia,"AVENIDA DE LA MEDICINA, 6",46702,962849500.0,962849506.0,285.0,COMUNIDAD AUTÓNOMA,CONSELLERIA DE SANIDAD. G. VALENCIANA,GENERAL,,NO,SI,,
460327,CENTRO MÉDICO GANDIA,COMUNIDAD VALENCIANA,VALENCIA,Gandia,"CALLE DAIMUS, 26 BAJO",46700,962874740.0,962950215.0,11.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,38.9729418,-0.1758321
280989,HOSPITAL UNIVERSITARIO DE GETAFE,MADRID,MADRID,Getafe,"CRTRA DE TOLEDO, KM. 12,5",28905,916839360.0,916839748.0,510.0,SEGURIDAD SOCIAL,SERVICIO MADRILEÑO DE SALUD,GENERAL,,NO,SI,40.31262275,-3.742644432153378
330169,HOSPITAL DE LA CRUZ ROJA,PPDO. DE ASTURIAS,ASTURIAS,Gijón,"URÍA, 37",33202,985195000.0,985133195.0,120.0,PRIVADO-BENÉFICO (CRUZ ROJA),PRIVADO-BENÉFICO (CRUZ ROJA),MÉDICO-QUIRÚRGICO,,SI,NO,36.843913,-2.452113724152164
330175,SANATORIO NUESTRA SEÑORA DE COVADONGA,PPDO. DE ASTURIAS,ASTURIAS,Gijón,"GENERAL SUÁREZ VALDÉS, 40",33204,985365122.0,985130758.0,24.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),MÉDICO-QUIRÚRGICO,,NO,NO,,
330194,FUNDACIÓN HOSPITAL DE JOVE,PPDO. DE ASTURIAS,ASTURIAS,Gijón,"AV. EDUARDO CASTRO, 161",33290,985320308.0,985315710.0,233.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,SI,SI,,
330332,CLÍNICA PSIQUIÁTRICA SOMIÓ,PPDO. DE ASTURIAS,ASTURIAS,Gijón,CARRETERA LA PROVIDENCIA-INFANZÓN 3518,33203,985133806.0,985132278.0,40.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,43.5458518,-5.610152
330208,"HOSPITAL BEGOÑA DE GIJÓN, S.L.",PPDO. DE ASTURIAS,ASTURIAS,Gijón,"PABLO IGLESIAS, 92",33204,985367711.0,985365385.0,41.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
330156,HOSPITAL DE CABUEÑES,PPDO. DE ASTURIAS,ASTURIAS,Gijón,"LOS PRADOS, 395",33394,985185000.0,985367169.0,457.0,SEGURIDAD SOCIAL,SERVICIO DE SALUD DEL PRINCIPADO DE ASTURIAS-SESPA,GENERAL,,NO,SI,43.5248797,-5.606460980710726
330354,HOSPITAL GIJÓN,PPDO. DE ASTURIAS,ASTURIAS,Gijón,AVDA. DE LA COSTA 45,33201,985360612.0,984840128.0,32.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,43.5450394,-5.6626443
330365,CENTRO TERAPÉUTICO VISTA ALEGRE,PPDO. DE ASTURIAS,ASTURIAS,Gijón,AVDA. PROFESOR PÉREZ PIMENTEL 30 LA GUÍA-SOMIÓ,33203,985363435.0,985772566.0,28.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
460180,CASA DE REPOSO SAN ONOFRE,COMUNIDAD VALENCIANA,VALENCIA,Godella,"AVENIDA JOAN PESET, 31",46110,963638036.0,963639972.0,76.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,NO,NO,,
480216,HOSPITAL GORLIZ,PAÍS VASCO,VIZCAYA,Gorliz,"UREZARANTZA IBILTOKIA, 1",48630,944006600.0,944006627.0,149.0,COMUNIDAD AUTÓNOMA,SERVICIO VASCO DE SALUD-OSAKIDETZA,REHABILITACIÓN PSICOFÍSICA,,NO,NO,43.4139073,-2.9351774
81402,"MÚTUA DE GRANOLLERS, MÚTUA DE PREVISIÓ SOCIAL A PRIMA FIXA",CATALUÑA,BARCELONA,Granollers,"PL PAU CASALS, S/N",8402,938708099.0,938790477.0,20.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,GENERAL,,NO,NO,,
80734,HOSPITAL GENERAL DE GRANOLLERS.,CATALUÑA,BARCELONA,Granollers,"AV FRANCESC RIBAS, 1",8402,938425000.0,938425017.0,306.0,OTRO PRIVADO BENÉFICO,OTRO PRIVADO-BENÉFICO,GENERAL,,,SI,,
81661,BENITO MENNI COMPLEX ASSISTENCIAL EN SALUT MENTAL,CATALUÑA,BARCELONA,Granollers,"CR FRANCESC RIBAS, 59",8402,938425035.0,,30.0,PRIVADO-BENÉFICO (IGLESIA),PRIVADO-BENÉFICO (IGLESIA),PSIQUIÁTRICO,,NO,NO,,
281326,CASTA GUADARRAMA,MADRID,MADRID,Guadarrama,"CARRETERA NACIONAL VI, KM. 50,300",28440,918548328.0,918540686.0,160.0,PRIVADO NO BENÉFICO,PRIVADO NO BENÉFICO,PSIQUIÁTRICO,,SI,NO,,
280800,HOSPITAL GUADARRAMA,MADRID,MADRID,Guadarrama,"PASEO DEL MOLINO DEL REY, 2",28440,918562000.0,918562057.0,144.0,COMUNIDAD AUTÓNOMA,SERVICIO MADRILEÑO DE SALUD,GERIATRÍA Y/O LARGA ESTANCIA,,NO,NO,40.6734454,-4.0893911
